,Date,Open,High,Low,Close,Volume,DayVolitility,DayPriceChange,WkPriceChange,MthPriceChange,SixMthPriceChange,YrPriceChange,TwoYrPriceChange,FutWkPriceChange,FutMthPriceChange,FutSixMthPriceChange,FutYrPriceChange,FutTwoYrPriceChange
20,1986-04-11,0.07533,0.07533,0.07533,0.07533,22889957,-0.0,0.0,0.0,0.0,,,,0.0,0.11363334660825708,,2.340236293641312,3.0078322049648216
21,1986-04-14,0.07533,0.07533,0.07533,0.07533,16153115,-0.0,0.0,0.12098214285714293,0.0,,,,0.0,0.11363334660825708,0.11363334660825708,2.228726934820125,3.0078322049648216
22,1986-04-15,0.07533,0.07533,0.07533,0.07533,12363640,-0.0,0.0,0.0,0.0,,,,0.0,0.11363334660825708,0.22421346077260051,2.228726934820125,2.8975175892738623
23,1986-04-16,0.07533,0.07533,0.07533,0.07533,42411493,-0.0,0.0,0.0,0.0,,,,0.0,0.11363334660825708,0.22421346077260051,2.340236293641312,3.0078322049648216
24,1986-04-17,0.07533,0.07533,0.07533,0.07533,29244027,-0.0,0.0,0.0,0.0,,,,0.11363334660825708,0.11363334660825708,0.22421346077260051,2.45187840169919,2.6737023762113368
25,1986-04-18,0.07533,0.07533,0.07533,0.07533,28746419,-0.0,0.0,0.0,0.12098214285714293,,,,0.22421346077260051,0.11363334660825708,,,2.783884242665605
26,1986-04-21,0.07533,0.07533,0.07533,0.07533,30468906,-0.0,0.0,0.0,0.12098214285714293,,,,0.22421346077260051,0.11363334660825708,0.3354573211204035,2.340236293641312,2.783884242665605
27,1986-04-22,0.07533,0.07533,0.07533,0.07533,20669858,-0.0,0.0,0.0,0.12098214285714293,,,,0.11363334660825708,0.11363334660825708,0.3354573211204035,2.340236293641312,2.783884242665605
28,1986-04-23,0.07533,0.07533,0.07533,0.07533,20746419,-0.0,0.0,0.0,0.12098214285714293,,,,0.11363334660825708,0.11363334660825708,0.3354573211204035,2.45187840169919,2.783884242665605
29,1986-04-24,0.07533,0.08389,0.07533,0.08389,82870827,0.10203838359756834,0.11363334660825708,0.11363334660825708,0.11363334660825708,,,,0.0,0.0,0.19918941470973883,2.099654309214447,2.397782810823698
30,1986-04-25,0.08389,0.09222,0.08389,0.09222,114028729,0.09032747777054861,0.09929669805697916,0.22421346077260051,,,,,-0.09032747777054861,-0.09032747777054861,,1.8196703535024938,2.090869659509868
31,1986-04-28,0.09222,0.09222,0.08389,0.09222,38392349,0.09032747777054861,0.0,0.22421346077260051,0.22421346077260051,,,,-0.09032747777054861,,0.0908696595098677,1.8196703535024938,2.090869659509868
32,1986-04-29,0.09222,0.09222,0.08389,0.08389,40306228,0.09032747777054861,-0.09032747777054861,0.11363334660825708,0.2483630952380953,,,,0.0,0.0,0.19918941470973883,2.298843723924186,2.499821194421266
33,1986-04-30,0.08389,0.08389,0.08389,0.08389,41071780,-0.0,0.0,0.11363334660825708,0.11363334660825708,,,,0.0,0.0,0.19918941470973883,2.1985933961139588,2.499821194421266
34,1986-05-01,0.08389,0.08389,0.08389,0.08389,72229681,-0.0,0.0,0.0,0.11363334660825708,,,,0.0,0.09929669805697916,0.19918941470973883,2.1985933961139588,2.499821194421266
35,1986-05-02,0.08389,0.08389,0.08389,0.08389,26909095,-0.0,0.0,-0.09032747777054861,0.11363334660825708,,,,0.0,0.09929669805697916,,2.298843723924186,2.397782810823698
36,1986-05-05,0.08389,0.08389,0.08389,0.08389,4325363,-0.0,0.0,-0.09032747777054861,0.2483630952380953,,,,0.0,0.09929669805697916,0.30027416855405864,2.298843723924186,2.397782810823698
37,1986-05-06,0.08389,0.08389,0.08389,0.08389,12937801,-0.0,0.0,0.0,0.11363334660825708,,,,0.0,0.09929669805697916,0.3994516628918823,2.5988794850399333,2.499821194421266
38,1986-05-07,0.08389,0.08389,0.08389,0.08389,6851673,-0.0,0.0,0.0,0.11363334660825708,,,,0.0,0.09929669805697916,0.3994516628918823,2.499821194421266,2.5988794850399333
39,1986-05-08,0.08389,0.08389,0.08389,0.08389,4708137,-0.0,0.0,0.0,0.11363334660825708,,,,0.0,0.09929669805697916,0.3994516628918823,2.6991298128501606,2.5988794850399333
40,1986-05-09,0.08389,0.08389,0.08389,0.08389,8076558,-0.0,0.0,0.0,0.11363334660825708,,,,0.0,0.09929669805697916,,2.8972463940874955,2.5988794850399333
41,1986-05-12,0.08389,0.08389,0.08389,0.08389,13933018,-0.0,0.0,0.0,0.11363334660825708,,,,0.0,0.0,0.30027416855405864,2.798068899749672,2.5988794850399333
42,1986-05-13,0.08389,0.08389,0.08389,0.08389,5090912,-0.0,0.0,0.0,0.11363334660825708,,,,0.0,0.0,0.30027416855405864,2.6991298128501606,2.5988794850399333
43,1986-05-14,0.08389,0.08389,0.08389,0.08389,12363640,-0.0,0.0,0.0,0.11363334660825708,,,,0.0,0.0,0.30027416855405864,2.798068899749672,2.499821194421266
44,1986-05-15,0.08389,0.08389,0.08389,0.08389,5052632,-0.0,0.0,0.0,0.11363334660825708,,,,0.0,0.0,0.30027416855405864,2.798068899749672,2.499821194421266
45,1986-05-16,0.08389,0.08389,0.08389,0.08389,15885170,-0.0,0.0,0.0,0.11363334660825708,,,,0.0,0.0,,2.6991298128501606,2.499821194421266
46,1986-05-19,0.08389,0.08389,0.08389,0.08389,14622014,-0.0,0.0,0.0,0.11363334660825708,,,,,0.0,0.30027416855405864,2.5988794850399333,2.5988794850399333
47,1986-05-20,0.08389,0.08389,0.08389,0.08389,82373224,-0.0,0.0,0.0,0.11363334660825708,,,,0.0,0.0,0.30027416855405864,2.499821194421266,2.5988794850399333
48,1986-05-21,0.08389,0.08389,0.08389,0.08389,10755986,-0.0,0.0,0.0,0.11363334660825708,,,,0.0,0.0,0.3994516628918823,2.397782810823698,2.499821194421266
49,1986-05-22,0.08389,0.08389,0.08389,0.08389,5856460,-0.0,0.0,0.0,0.0,,,,0.09929669805697916,0.0,0.49767552747645727,2.499821194421266,2.5988794850399333
50,1986-05-23,0.08389,0.08389,0.08389,0.08389,5435406,-0.0,0.0,0.0,-0.09032747777054861,,,,0.09929669805697916,0.0,,2.397782810823698,2.499821194421266
51,1986-05-27,0.08389,0.08389,0.08389,0.08389,18449763,-0.0,0.0,0.0,0.0,,,,0.09929669805697916,0.0,0.598879485039933,2.397782810823698,2.499821194421266
52,1986-05-28,0.08389,0.08389,0.08389,0.08389,20631587,-0.0,0.0,0.0,0.0,,,,0.09929669805697916,0.0,,2.397782810823698,2.499821194421266
53,1986-05-29,0.08389,0.09222,0.08389,0.09222,60708149,0.09032747777054861,0.09929669805697916,0.09929669805697916,0.09929669805697916,,,,0.0,-0.18314899154196485,0.36239427456083284,2.273801778356105,2.1836911732812845
54,1986-05-30,0.09222,0.09222,0.09222,0.09222,35980865,-0.0,0.0,0.09929669805697916,0.09929669805697916,,,,0.0,-0.18314899154196485,,2.273801778356105,2.1836911732812845
55,1986-06-02,0.09222,0.09222,0.09222,0.09222,26220103,-0.0,0.0,,0.09929669805697916,,,,-0.09032747777054861,-0.09032747777054861,0.36239427456083284,2.1836911732812845,
56,1986-06-03,0.09222,0.09222,0.08389,0.09222,6660289,0.09032747777054861,0.0,0.09929669805697916,0.09929669805697916,,,,-0.09032747777054861,-0.09032747777054861,0.36239427456083284,2.1836911732812845,2.273801778356105
57,1986-06-04,0.09222,0.09222,0.08389,0.09222,6277515,0.09032747777054861,0.0,0.09929669805697916,0.09929669805697916,,,,-0.09032747777054861,-0.09032747777054861,0.36239427456083284,2.1836911732812845,2.364996746909564
58,1986-06-05,0.09222,0.09222,0.08389,0.09222,18220101,0.09032747777054861,0.0,0.0,0.09929669805697916,,,,-0.09032747777054861,-0.09032747777054861,0.36239427456083284,2.1836911732812845,2.364996746909564
59,1986-06-06,0.09222,0.09222,0.09222,0.09222,4555023,-0.0,0.0,0.0,0.09929669805697916,,,,-0.09032747777054861,,,2.090869659509868,2.364996746909564
60,1986-06-09,0.09222,0.09222,0.08389,0.08389,16842108,0.09032747777054861,-0.09032747777054861,-0.09032747777054861,0.0,,,,0.0,-0.10203838359756834,0.49767552747645727,2.397782810823698,2.798068899749672
61,1986-06-10,0.08389,0.08389,0.08389,0.08389,4555023,-0.0,0.0,-0.09032747777054861,0.0,,,,0.0,-0.10203838359756834,0.49767552747645727,2.397782810823698,2.798068899749672
62,1986-06-11,0.08389,0.08389,0.08389,0.08389,3062201,-0.0,0.0,-0.09032747777054861,0.0,,,,0.0,-0.10203838359756834,0.49767552747645727,2.1985933961139588,2.8972463940874955
63,1986-06-12,0.08389,0.08389,0.08389,0.08389,18220101,-0.0,0.0,-0.09032747777054861,0.0,,,,0.0,-0.198951007271427,0.49767552747645727,1.9994039814042197,2.798068899749672
64,1986-06-13,0.08389,0.08389,0.08389,0.08389,10488039,-0.0,0.0,-0.09032747777054861,0.0,,,,0.0,-0.10203838359756834,,2.099654309214447,2.8972463940874955
65,1986-06-16,0.08389,0.08389,0.08389,0.08389,12746415,-0.0,0.0,0.0,0.0,,,,0.0,-0.10203838359756834,0.3994516628918823,2.099654309214447,2.8972463940874955
66,1986-06-17,0.08389,0.08389,0.08389,0.08389,17377992,-0.0,0.0,0.0,0.0,,,,0.0,-0.10203838359756834,0.49767552747645727,2.099654309214447,2.8972463940874955
67,1986-06-18,0.08389,0.08389,0.08389,0.08389,5779907,-0.0,0.0,0.0,0.0,,,,0.0,-0.10203838359756834,0.49767552747645727,2.1985933961139588,2.9994039814042193
68,1986-06-19,0.08389,0.08389,0.08389,0.08389,11253591,-0.0,0.0,0.0,0.0,,,,-0.10203838359756834,-0.10203838359756834,0.49767552747645727,2.298843723924186,2.9994039814042193
69,1986-06-20,0.08389,0.08389,0.08389,0.08389,5052632,-0.0,0.0,0.0,0.0,,,,-0.10203838359756834,-0.10203838359756834,,2.298843723924186,2.8972463940874955
70,1986-06-23,0.08389,0.08389,0.08389,0.08389,61397144,-0.0,0.0,0.0,,,,,0.0,-0.10203838359756834,0.49767552747645727,2.1985933961139588,2.8972463940874955
71,1986-06-24,0.08389,0.08389,0.08389,0.08389,19368424,-0.0,0.0,0.0,0.0,,,,0.0,0.0,0.49767552747645727,2.1985933961139588,2.9994039814042193
72,1986-06-25,0.08389,0.08389,0.08389,0.08389,20248809,-0.0,0.0,0.0,0.0,,,,0.0,-0.10203838359756834,,2.298843723924186,3.1975205626415537
73,1986-06-26,0.08389,0.08389,0.07533,0.07533,25454552,0.10203838359756834,-0.10203838359756834,-0.10203838359756834,-0.18314899154196485,,,,0.11363334660825708,0.11363334660825708,0.6678614097968938,2.6737023762113368,3.5641842559405292
74,1986-06-27,0.07533,0.07533,0.07533,0.07533,13818186,-0.0,0.0,-0.10203838359756834,-0.18314899154196485,,,,,0.11363334660825708,,2.6737023762113368,3.5641842559405292
75,1986-06-30,0.07533,0.08389,0.07533,0.08389,82870827,0.10203838359756834,0.11363334660825708,0.0,-0.09032747777054861,,,,-0.10203838359756834,0.0,0.49767552747645727,2.1985933961139588,2.9994039814042193
76,1986-07-01,0.08389,0.08389,0.08389,0.08389,63234462,-0.0,0.0,0.0,-0.09032747777054861,,,,-0.10203838359756834,-0.10203838359756834,0.49767552747645727,2.1985933961139588,3.0984622720228874
77,1986-07-02,0.08389,0.08389,0.08389,0.08389,69933024,-0.0,0.0,0.0,-0.09032747777054861,,,,-0.10203838359756834,-0.10203838359756834,,2.1985933961139588,3.0984622720228874
78,1986-07-03,0.08389,0.08389,0.08389,0.08389,18794263,-0.0,0.0,0.11363334660825708,-0.09032747777054861,,,,-0.198951007271427,-0.10203838359756834,0.49767552747645727,2.099654309214447,3.1975205626415537
79,1986-07-07,0.08389,0.08389,0.07533,0.07533,18679429,0.10203838359756834,-0.10203838359756834,-0.10203838359756834,-0.10203838359756834,,,,0.0,0.0,0.7805655117483077,2.340236293641312,
80,1986-07-08,0.07533,0.07533,0.07533,0.07533,18947373,-0.0,0.0,-0.10203838359756834,-0.10203838359756834,,,,0.0,0.0,0.8919421213328025,2.1173503252356305,3.7860082304526754
81,1986-07-09,0.07533,0.07533,0.07533,0.07533,61320587,-0.0,0.0,-0.10203838359756834,-0.10203838359756834,,,,0.0,0.0,0.8919421213328025,2.228726934820125,3.7860082304526754
82,1986-07-10,0.07533,0.07533,0.0672,0.0672,62315801,0.1079251294305058,-0.1079251294305058,-0.198951007271427,-0.198951007271427,,,,0.12098214285714293,0.12098214285714293,1.2470238095238098,2.7443452380952387,4.365029761904762
83,1986-07-11,0.0672,0.07533,0.0672,0.07533,23119625,0.1079251294305058,0.12098214285714293,,-0.10203838359756834,,,,0.0,0.0,,2.340236293641312,3.7860082304526754
84,1986-07-14,0.0672,0.07533,0.0672,0.07533,38009578,0.1079251294305058,0.0,0.0,-0.10203838359756834,,,,0.0,0.0,1.1146953405017923,2.45187840169919,3.6744988716314886
85,1986-07-15,0.07533,0.07533,0.0672,0.07533,17531106,0.1079251294305058,0.0,0.0,-0.10203838359756834,,,,0.11363334660825708,0.0,1.1146953405017923,2.6737023762113368,3.5641842559405292
86,1986-07-16,0.07533,0.07533,0.07533,0.07533,12440194,-0.0,0.0,0.0,-0.10203838359756834,,,,0.0,0.0,1.2251427054294437,2.5620602681534588,3.6744988716314886
87,1986-07-17,0.07533,0.07533,0.07533,0.07533,9224882,-0.0,0.0,0.12098214285714293,-0.10203838359756834,,,,0.11363334660825708,0.11363334660825708,1.1146953405017923,2.5620602681534588,3.6744988716314886
88,1986-07-18,0.07533,0.07533,0.07533,0.07533,16382779,-0.0,0.0,0.0,-0.10203838359756834,,,,0.11363334660825708,0.11363334660825708,,2.5620602681534588,3.6744988716314886
89,1986-07-21,0.07533,0.07533,0.07533,0.07533,4669858,-0.0,0.0,0.0,-0.10203838359756834,,,,0.11363334660825708,0.0,1.2251427054294437,2.45187840169919,3.6744988716314886
90,1986-07-22,0.07533,0.08389,0.07533,0.08389,13971296,0.10203838359756834,0.11363334660825708,0.11363334660825708,0.0,,,,-0.10203838359756834,-0.10203838359756834,1.101561568720944,2.099654309214447,3.0984622720228874
91,1986-07-23,0.08389,0.08389,0.07533,0.07533,27636369,0.10203838359756834,-0.10203838359756834,0.0,-0.10203838359756834,,,,0.0,0.0,1.5595380326563126,2.45187840169919,3.453869640249569
92,1986-07-24,0.08389,0.08389,0.08389,0.08389,18794263,-0.0,0.11363334660825708,0.11363334660825708,0.11363334660825708,,,,-0.10203838359756834,-0.10203838359756834,1.101561568720944,1.9994039814042197,2.798068899749672
93,1986-07-25,0.08389,0.08389,0.08389,0.08389,27177038,-0.0,0.0,0.11363334660825708,0.11363334660825708,,,,-0.10203838359756834,-0.10203838359756834,,2.099654309214447,2.798068899749672
94,1986-07-28,0.08389,0.08389,0.08389,0.08389,15693783,-0.0,0.0,0.11363334660825708,0.0,,,,-0.10203838359756834,-0.10203838359756834,1.2003814519012992,2.099654309214447,2.798068899749672
95,1986-07-29,0.08389,0.08389,0.07533,0.07533,18679429,0.10203838359756834,-0.10203838359756834,-0.10203838359756834,-0.10203838359756834,,,,0.0,0.0,1.45041816009558,2.45187840169919,3.0078322049648216
96,1986-07-30,0.07533,0.07533,0.07533,0.07533,35100488,-0.0,0.0,0.0,-0.10203838359756834,,,,0.0,0.0,1.3403690428780037,2.45187840169919,3.0078322049648216
97,1986-07-31,0.07533,0.07533,0.07533,0.07533,20784694,-0.0,0.0,-0.10203838359756834,-0.10203838359756834,,,,0.0,0.0,1.5595380326563126,2.340236293641312,3.0078322049648216
98,1986-08-01,0.07533,0.07533,0.07533,0.07533,17148327,-0.0,0.0,-0.10203838359756834,,,,,0.0,0.0,,2.228726934820125,3.1194743130227005
99,1986-08-04,0.07533,0.07533,0.07533,0.07533,16535890,-0.0,0.0,-0.10203838359756834,0.0,,,,0.0,,1.45041816009558,2.228726934820125,3.0078322049648216
100,1986-08-05,0.07533,0.07533,0.07533,0.07533,3751199,-0.0,0.0,0.0,0.0,,,,0.0,0.0,1.45041816009558,2.228726934820125,3.0078322049648216
101,1986-08-06,0.07533,0.07533,0.0672,0.07533,24344504,0.1079251294305058,0.0,0.0,0.0,,,,0.0,-0.1079251294305058,1.45041816009558,2.340236293641312,2.8975175892738623
102,1986-08-07,0.07533,0.07533,0.0672,0.07533,4861244,0.1079251294305058,0.0,0.0,0.12098214285714293,,,,0.11363334660825708,0.0,1.3403690428780037,2.45187840169919,2.8975175892738623
103,1986-08-08,0.07533,0.07533,0.07533,0.07533,5511962,-0.0,0.0,0.0,0.0,,,,0.11363334660825708,0.11363334660825708,,2.5620602681534588,2.6737023762113368
104,1986-08-11,0.07533,0.07533,0.07533,0.07533,10564596,-0.0,0.0,0.0,0.0,,,,0.0,0.0,1.3403690428780037,2.5620602681534588,2.6737023762113368
105,1986-08-12,0.07533,0.07533,0.07533,0.07533,13282300,-0.0,0.0,0.0,0.0,,,,0.0,0.11363334660825708,1.45041816009558,2.5620602681534588,2.5620602681534588
106,1986-08-13,0.07533,0.07533,0.07533,0.07533,9148327,-0.0,0.0,0.0,0.0,,,,0.0,0.0,1.671180140714191,2.45187840169919,2.45187840169919
107,1986-08-14,0.07533,0.08389,0.07533,0.08389,26755988,0.10203838359756834,0.11363334660825708,0.11363334660825708,0.11363334660825708,,,,-0.10203838359756834,-0.10203838359756834,1.39861723685779,2.1985933961139588,2.1985933961139588
108,1986-08-15,0.08389,0.08389,0.07533,0.08389,8114835,0.10203838359756834,0.0,0.11363334660825708,0.11363334660825708,,,,-0.10203838359756834,-0.10203838359756834,,2.1985933961139588,2.1985933961139588
109,1986-08-18,0.08389,0.08389,0.07533,0.07533,16995220,0.10203838359756834,-0.10203838359756834,0.0,0.0,,,,0.0,0.0,1.671180140714191,2.5620602681534588,2.5620602681534588
110,1986-08-19,0.07533,0.07533,0.07533,0.07533,27100485,-0.0,0.0,0.0,-0.10203838359756834,,,,0.0,0.0,1.45041816009558,2.5620602681534588,2.6737023762113368
111,1986-08-20,0.07533,0.07533,0.07533,0.07533,27598093,-0.0,0.0,0.0,0.0,,,,0.0,0.0,1.3403690428780037,2.5620602681534588,2.6737023762113368
112,1986-08-21,0.07533,0.08389,0.07533,0.07533,65837333,0.10203838359756834,0.0,-0.10203838359756834,-0.10203838359756834,,,,0.0,0.0,1.3403690428780037,2.6737023762113368,2.6737023762113368
113,1986-08-22,0.07533,0.07533,0.07533,0.07533,7655505,-0.0,0.0,-0.10203838359756834,-0.10203838359756834,,,,0.0,0.0,,2.6737023762113368,2.45187840169919
114,1986-08-25,0.07533,0.07533,0.07533,0.07533,3215309,-0.0,0.0,0.0,-0.10203838359756834,,,,,0.0,1.671180140714191,2.8975175892738623,2.340236293641312
115,1986-08-26,0.07533,0.07533,0.07533,0.07533,14430624,-0.0,0.0,0.0,0.0,,,,0.0,0.0,1.5595380326563126,3.0078322049648216,2.45187840169919
116,1986-08-27,0.07533,0.07533,0.07533,0.07533,12669862,-0.0,0.0,0.0,0.0,,,,-0.1079251294305058,0.0,1.671180140714191,3.0078322049648216,2.5620602681534588
117,1986-08-28,0.07533,0.07533,0.07533,0.07533,4555023,-0.0,0.0,0.0,0.0,,,,0.0,0.0,1.671180140714191,3.0078322049648216,2.5620602681534588
118,1986-08-29,0.07533,0.07533,0.07533,0.07533,33799053,-0.0,0.0,0.0,0.0,,,,0.11363334660825708,0.0,,3.1194743130227005,2.5620602681534588
119,1986-09-02,0.07533,0.07533,0.07533,0.07533,6928229,-0.0,0.0,0.0,0.0,,,,0.11363334660825708,0.0,1.78282224877207,2.8975175892738623,2.5620602681534588
120,1986-09-03,0.07533,0.07533,0.0672,0.0672,24344504,0.1079251294305058,-0.1079251294305058,-0.1079251294305058,-0.1079251294305058,,,,0.12098214285714293,0.12098214285714293,2.245684523809524,3.4927083333333337,2.869494047619048
121,1986-09-04,0.07533,0.07533,0.07533,0.07533,52401923,-0.0,0.12098214285714293,0.0,0.0,,,,0.0,0.0,1.8953936014867918,3.0078322049648216,2.340236293641312
122,1986-09-05,0.07533,0.08389,0.07533,0.08389,35023927,0.10203838359756834,0.11363334660825708,0.11363334660825708,0.11363334660825708,,,,-0.10203838359756834,-0.10203838359756834,,2.499821194421266,2.1985933961139588
123,1986-09-08,0.08389,0.08389,0.07533,0.07533,12784693,0.10203838359756834,-0.10203838359756834,,0.0,,,,0.0,0.11363334660825708,1.8953936014867918,,
124,1986-09-09,0.07533,0.08389,0.07533,0.08389,49875607,0.10203838359756834,0.11363334660825708,0.11363334660825708,0.11363334660825708,,,,-0.10203838359756834,0.0,1.6987722016926923,2.499821194421266,2.1985933961139588
125,1986-09-10,0.08389,0.08389,0.07533,0.07533,14468902,0.10203838359756834,-0.10203838359756834,0.12098214285714293,0.0,,,,0.0,0.11363334660825708,2.0054427187043675,2.8975175892738623,2.5620602681534588
126,1986-09-11,0.07533,0.08389,0.07533,0.07533,47387568,0.10203838359756834,0.0,0.0,-0.10203838359756834,0.0,,,0.0,0.11363334660825708,1.8953936014867918,3.0078322049648216,2.5620602681534588
127,1986-09-12,0.07533,0.07533,0.07533,0.07533,32497615,-0.0,0.0,-0.10203838359756834,-0.10203838359756834,0.0,,,0.0,0.22421346077260051,,3.0078322049648216,2.783884242665605
128,1986-09-15,0.07533,0.07533,0.07533,0.07533,29894741,-0.0,0.0,0.0,0.0,0.0,,,0.0,0.11363334660825708,1.8953936014867918,3.1194743130227005,2.6737023762113368
129,1986-09-16,0.07533,0.07533,0.07533,0.07533,6889952,-0.0,0.0,-0.10203838359756834,0.0,0.0,,,0.0,0.11363334660825708,2.1173503252356305,3.1194743130227005,2.783884242665605
130,1986-09-17,0.07533,0.07533,0.07533,0.07533,10679430,-0.0,0.0,0.0,0.0,0.0,,,0.0,0.22421346077260051,2.1173503252356305,3.0078322049648216,2.783884242665605
131,1986-09-18,0.07533,0.07533,0.07533,0.07533,7119619,-0.0,0.0,0.0,0.0,0.0,,,0.0,0.22421346077260051,2.1173503252356305,3.0078322049648216,2.6737023762113368
132,1986-09-19,0.07533,0.07533,0.07533,0.07533,3330144,-0.0,0.0,0.0,0.0,0.12098214285714293,,,0.0,0.22421346077260051,,3.0078322049648216,2.5620602681534588
133,1986-09-22,0.07533,0.07533,0.07533,0.07533,5971295,-0.0,0.0,0.0,0.0,0.12098214285714293,,,0.0,0.22421346077260051,2.1173503252356305,2.6737023762113368,2.5620602681534588
134,1986-09-23,0.07533,0.07533,0.07533,0.07533,7923443,-0.0,0.0,0.0,0.0,0.12098214285714293,,,0.0,0.3354573211204035,2.1173503252356305,3.0078322049648216,2.6737023762113368
135,1986-09-24,0.07533,0.07533,0.07533,0.07533,6354067,-0.0,0.0,0.0,0.0,0.12098214285714293,,,0.0,0.3354573211204035,2.1173503252356305,3.2296561794769687,2.6737023762113368
136,1986-09-25,0.07533,0.07533,0.07533,0.07533,6851673,-0.0,0.0,0.0,0.0,0.0,,,0.0,0.3354573211204035,2.228726934820125,3.2296561794769687,2.783884242665605
137,1986-09-26,0.07533,0.07533,0.07533,0.07533,3100479,-0.0,0.0,0.0,0.0,,,,0.0,0.3354573211204035,,3.34010354440462,2.6737023762113368
138,1986-09-29,0.07533,0.07533,0.07533,0.07533,8229669,-0.0,0.0,0.0,,0.0,,,0.11363334660825708,0.3354573211204035,2.340236293641312,3.453869640249569,2.6737023762113368
139,1986-09-30,0.07533,0.07533,0.07533,0.07533,6889952,-0.0,0.0,0.0,0.0,0.12098214285714293,,,0.11363334660825708,0.3354573211204035,2.1173503252356305,3.453869640249569,2.5620602681534588
140,1986-10-01,0.07533,0.07533,0.07533,0.07533,43100485,-0.0,0.0,0.0,0.12098214285714293,0.0,,,0.11363334660825708,0.3354573211204035,2.340236293641312,3.5641842559405292,2.6737023762113368
141,1986-10-02,0.07533,0.07533,0.07533,0.07533,30200968,-0.0,0.0,0.0,0.0,0.0,,,0.11363334660825708,0.3354573211204035,2.45187840169919,3.7860082304526754,2.6737023762113368
