,Date,Open,High,Low,Close,Volume,DayVolitility,DayPriceChange,WkPriceChange,MthPriceChange,SixMthPriceChange,YrPriceChange,TwoYrPriceChange,FutWkPriceChange,FutMthPriceChange,FutSixMthPriceChange,FutYrPriceChange,FutTwoYrPriceChange
130,1972-10-20,0.04251,0.04251,0.04251,0.04251,60232,-0.0,0.0,0.0,0.0,,,,0.0,0.0,,-0.19948247471183256,
131,1972-10-23,0.04251,0.04251,0.04251,0.04251,542096,-0.0,0.0,0.0,0.0,,,,0.0,0.0,-0.19948247471183256,-0.19948247471183256,-0.5968007527640555
132,1972-10-24,0.04251,0.04251,0.04251,0.04251,120467,-0.0,0.0,0.0,0.0,,,,0.0,0.1999529522465302,-0.19948247471183256,-0.19948247471183256,-0.5968007527640555
133,1972-10-25,0.04251,0.04251,0.04251,0.04251,1445594,-0.0,0.0,0.0,0.0,,,,0.1999529522465302,0.1999529522465302,-0.19948247471183256,,-0.5968007527640555
134,1972-10-26,0.04251,0.04251,0.04251,0.04251,60232,-0.0,0.0,0.0,0.0,,,,0.1999529522465302,,-0.19948247471183256,-0.19948247471183256,-0.5968007527640555
135,1972-10-27,0.04251,0.04251,0.04251,0.04251,240933,-0.0,0.0,0.0,0.0,,,,0.1999529522465302,0.1999529522465302,,-0.19948247471183256,-0.5968007527640555
136,1972-10-30,0.04251,0.04251,0.04251,0.04251,1566055,-0.0,0.0,0.0,0.0,,,,0.1999529522465302,0.1999529522465302,-0.19948247471183256,-0.19948247471183256,
137,1972-10-31,0.04251,0.04251,0.04251,0.04251,843262,-0.0,0.0,0.0,0.0,,,,,0.1999529522465302,-0.19948247471183256,-0.19948247471183256,-0.5968007527640555
138,1972-11-01,0.04251,0.05101,0.04251,0.05101,2650254,0.16663399333464024,0.1999529522465302,0.1999529522465302,0.1999529522465302,,,,0.0,-0.16663399333464024,-0.3328759066849638,-0.3328759066849638,-0.6639874534405019
139,1972-11-02,0.05101,0.05101,0.05101,0.05101,843262,-0.0,0.0,0.1999529522465302,0.1999529522465302,,,,0.0,-0.16663399333464024,-0.3328759066849638,-0.3328759066849638,-0.6639874534405019
140,1972-11-03,0.05101,0.05101,0.05101,0.05101,1686526,-0.0,0.0,0.1999529522465302,0.1999529522465302,,,,,-0.16663399333464024,,-0.3328759066849638,-0.6639874534405019
141,1972-11-06,0.05101,0.05101,0.05101,0.05101,180697,-0.0,0.0,0.1999529522465302,0.1999529522465302,0.49897149573905386,,,0.0,0.0,,-0.3328759066849638,-0.6639874534405019
142,1972-11-08,0.05101,0.05101,0.05101,0.05101,843262,-0.0,0.0,0.0,0.1999529522465302,,,,-0.16663399333464024,0.0,-0.3328759066849638,-0.50245049990198,-0.6639874534405019
143,1972-11-09,0.05101,0.05101,0.05101,0.05101,963725,-0.0,0.0,0.0,0.1999529522465302,0.49897149573905386,,,0.0,0.0,-0.3328759066849638,-0.50245049990198,-0.6639874534405019
144,1972-11-13,0.05101,0.05101,0.05101,0.05101,481866,-0.0,0.0,0.0,0.1999529522465302,0.49897149573905386,,,-0.16663399333464024,0.0,-0.50245049990198,-0.50245049990198,-0.6639874534405019
145,1972-11-14,0.05101,0.05101,0.05101,0.05101,180697,-0.0,0.0,,0.1999529522465302,0.49897149573905386,,,0.0,0.0,,-0.50245049990198,-0.6639874534405019
146,1972-11-15,0.05101,0.05101,0.04251,0.04251,662565,0.16663399333464024,-0.16663399333464024,-0.16663399333464024,0.0,0.24919188950925664,,,0.1999529522465302,0.1999529522465302,-0.19948247471183256,-0.4029640084685956,-0.5968007527640555
147,1972-11-16,0.04251,0.05101,0.04251,0.05101,722794,0.16663399333464024,0.1999529522465302,0.0,0.1999529522465302,0.49897149573905386,,,,0.0,-0.3328759066849638,-0.50245049990198,-0.6639874534405019
148,1972-11-17,0.05101,0.05101,0.04251,0.04251,1626290,0.16663399333464024,-0.16663399333464024,,0.0,0.0,,,0.1999529522465302,0.1999529522465302,,-0.4029640084685956,-0.5968007527640555
149,1972-11-20,0.04251,0.05101,0.04251,0.04251,180697,0.16663399333464024,0.0,-0.16663399333464024,0.0,0.0,,,0.1999529522465302,0.1999529522465302,-0.4029640084685956,-0.4029640084685956,-0.5968007527640555
150,1972-11-21,0.04251,0.05101,0.04251,0.05101,662565,0.16663399333464024,0.1999529522465302,0.0,0.1999529522465302,0.1999529522465302,,,0.0,0.0,-0.50245049990198,-0.50245049990198,-0.6639874534405019
151,1972-11-22,0.05101,0.05101,0.05101,0.05101,542096,-0.0,0.0,0.1999529522465302,0.1999529522465302,0.1999529522465302,,,-0.16663399333464024,0.0,-0.50245049990198,-0.50245049990198,-0.6639874534405019
152,1972-11-24,0.05101,0.05101,0.05101,0.05101,421630,-0.0,0.0,0.1999529522465302,0.1999529522465302,0.1999529522465302,,,-0.16663399333464024,0.0,,-0.50245049990198,-0.6639874534405019
