,Date,Open,High,Low,Close,Volume,DayVolitility,DayPriceChange,WkPriceChange,MthPriceChange,SixMthPriceChange,YrPriceChange,TwoYrPriceChange,FutWkPriceChange,FutMthPriceChange,FutSixMthPriceChange,FutYrPriceChange,FutTwoYrPriceChange
45,1962-03-07,6.0538,6.079,6.0373,6.079,152692,0.006859680868563811,0.00416267468366982,0.021045736264843518,-0.006829172657169091,,,,0.004112518506333318,-0.07011021549596963,-0.2925645665405493,-0.2623786807040631,0.01784833031748656
46,1962-03-08,6.079,6.087,6.0373,6.087,224544,0.008164941678987958,0.0013160059220267417,0.01099521658251379,-0.005522153966801779,,,,0.0014128470510925695,-0.050731066206669895,-0.30450139641859697,-0.2551503203548545,0.024741251848201085
47,1962-03-09,6.0956,6.1291,6.0956,6.1291,350294,0.005465729062994584,0.0069163791687203435,0.00968650643296054,-0.0067415366165912705,,,,-0.001354195558891269,-0.058621983651759635,,-0.26158816139400565,0.02726338287839969
48,1962-03-12,6.1291,6.1457,6.104,6.1208,341313,0.006785231950794834,-0.001354195558891269,0.011067428722455253,-0.00808660281653617,,,,0.0027120637825122085,-0.055973075414978424,-0.3083420467912691,-0.2605868513919749,0.02865638478630239
49,1962-03-13,6.1208,6.1208,6.0956,6.1208,152692,0.004117108874656883,0.0,0.011067428722455253,0.00831919345007659,,,,-0.0027447392497712553,-0.05324467389883669,-0.3056463207423866,-0.2605868513919749,0.029963403476669592
50,1962-03-14,6.1208,6.1374,6.0956,6.104,242514,0.00681070160002617,-0.0027447392497712553,0.004112518506333318,0.006861968857218237,,,,0.0,-0.06295871559633037,-0.30373525557011793,-0.25722477064220184,0.04511795543905639
51,1962-03-15,6.104,6.1374,6.0956,6.0956,296401,0.00681070160002617,-0.0013761467889907841,0.0014128470510925695,0.009656634588309343,,,,-0.009564275871120187,-0.07123170811733048,-0.29449110834044223,-0.2547411247457183,0.06442351860358286
52,1962-03-16,6.0956,6.1208,6.0956,6.1208,197602,0.004117108874656883,0.00413412953605885,-0.001354195558891269,0.013830685902638473,,,,-0.009541236439681078,-0.061348189779113826,,-0.2510456149522938,0.06548163638740045
53,1962-03-19,6.1374,6.1621,6.1374,6.1374,449093,0.004008373768682683,0.0027120637825122085,0.0027120637825122085,0.02798854328928213,,,,-0.012220158373252521,-0.06528823280216389,-0.29251800436666997,-0.2598168605598463,0.055772802815524436
54,1962-03-20,6.1291,6.1291,6.104,6.104,197602,0.004095217894960146,-0.0054420438622218015,-0.0027447392497712553,0.020957733286500524,,,,-0.025982961992136233,-0.05609436435124515,-0.2981815203145478,-0.25576671035386633,0.060157273918741705
55,1962-03-21,6.104,6.1208,6.087,6.104,314365,0.005522153966801779,0.0,0.0,0.029602766298389316,,,,-0.020527522935779863,-0.0574541284403669,-0.3050950196592399,-0.2476408912188729,0.053358453473132395
56,1962-03-22,6.087,6.087,6.0373,6.0373,287417,0.008164941678987958,-0.010927260812581885,-0.009564275871120187,,,,,-0.0124393354645288,-0.04704089576466297,-0.3084160137809948,-0.2448445497159326,0.059463667533500075
57,1962-03-23,6.0454,6.0703,6.0454,6.0624,224544,0.004101938948651629,0.004157487618637434,-0.009541236439681078,0.018257554126005715,,,,-0.026177751385589976,,,-0.2424782264449724,0.05093692267088934
58,1962-03-26,6.0624,6.087,6.0538,6.0624,161673,0.00545424675538031,0.0,-0.012220158373252521,0.022585814286919303,,,,-0.038631565056743256,-0.052306017418844,-0.3250857746107153,-0.24383082607548168,0.060586566376352735
59,1962-03-27,6.0454,6.0454,5.937,5.9454,422149,0.017930988851027174,-0.019299287410926347,-0.025982961992136233,0.0014148559878726097,,,,-0.04495912806539515,-0.033656272075890614,-0.3371009519965016,-0.2232986846974132,0.08562922595620148
60,1962-03-28,5.9537,5.9951,5.9537,5.9787,395202,0.006905639605677916,0.005600968816227514,-0.020527522935779863,0.004199069486201745,,,,-0.05451017779784906,-0.05027848863465301,-0.3505611587803369,-0.2192951645006439,0.08799571813270446
61,1962-03-29,5.9787,6.0036,5.9622,5.9622,278438,0.006895862482510395,-0.0027597972803451443,-0.0124393354645288,-0.009732925857029007,,,,-0.030861091543390007,-0.07146690818825263,-0.3431451477642481,-0.21849317366072918,0.09382442722484985
62,1962-03-30,5.9537,5.9537,5.8784,5.9037,529933,0.012647597292440027,-0.009811814430914834,-0.026177751385589976,-0.02744510156005464,,,,-0.022680691769568218,-0.0891474837813575,,-0.2093771702491657,
63,1962-04-02,5.9037,5.9037,5.8282,5.8282,449093,0.01278859020614187,-0.01278859020614187,-0.038631565056743256,-0.03726584954904355,,,,-0.008578978072132037,-0.13604543426786997,-0.3337908788305137,-0.19913523901032903,0.12038022030815698
64,1962-04-03,5.8201,5.8201,5.6195,5.6781,1095790,0.03446676173948893,-0.025754092172540433,-0.04495912806539515,-0.062060193597409885,,,,0.020570261178915583,-0.09848364769905427,-0.3191032211479191,-0.18529085433507675,0.16030010038569253
65,1962-04-04,5.6781,5.7283,5.6528,5.6528,781425,0.013180175619293633,-0.004455715820432804,-0.05451017779784906,-0.07011021549596963,,,,0.011834842909708376,-0.07380413246532691,-0.2982946504387206,-0.17276393999433914,0.16696150580243407
66,1962-04-05,5.6867,5.7782,5.6867,5.7782,1095790,0.015835381260600134,0.022183696575148515,-0.030861091543390007,-0.050731066206669895,,,,-0.02021390744522511,-0.07512720224291303,-0.30924855491329484,-0.17777162438129512,0.14743345678585018
67,1962-04-06,5.7782,5.8201,5.7283,5.7698,520952,0.01577292486383397,-0.0014537399190058808,-0.022680691769568218,-0.058621983651759635,,,,-0.004246247703559858,-0.06655343339457176,,-0.15047315331553945,0.14910395507643237
68,1962-04-09,5.7698,5.8036,5.7283,5.7782,26945,0.012974705355296767,0.0014558563555062687,-0.008578978072132037,-0.055973075414978424,,,,-0.007182167456993516,-0.0881416358035374,-0.297670554844069,-0.13729189020802335,0.14452597694783842
69,1962-04-10,5.7782,5.7949,5.7453,5.7949,314365,0.008559250375330008,0.0028901734104047616,0.020570261178915583,-0.05324467389883669,,,,-0.005746432207630936,-0.1210029508705931,-0.31268874355036325,-0.14982139467462763,0.12540337193049056
70,1962-04-11,5.7949,5.8453,5.7197,5.7197,637714,0.021487348810155238,-0.012976927988403664,0.011834842909708376,-0.06295871559633037,,,,0.005874433973809934,-0.12553105932129305,-0.3094742731262128,-0.14303197720160143,0.13287410178855552
71,1962-04-12,5.7197,5.7283,5.6614,5.6614,485021,0.011678857601731707,-0.01019284228193773,-0.02021390744522511,-0.07123170811733048,,,,0.016232733952732614,-0.11357614724273157,-0.30384710495637135,-0.12687674426820228,0.14605927862366186
72,1962-04-13,5.6614,5.7453,5.6528,5.7453,754479,0.0161001166170609,0.014819655915497831,-0.004246247703559858,-0.061348189779113826,,,,,-0.13962717351574327,,,0.15108001322820375
